name,location,datetime,followers,likes,retweets,tweet
lukei4655,"Portland, OR",14-03-2022 22:37,2645,0,0,@freemanoshea It gets pretty bad for media related things. This is why I think the Mac Studio would be a good upgrade for my use case.
mac_gardiner12,"Maine, USA",14-03-2022 19:46,4423,0,551,"RT @djrothkopf: Oh, I understand that Putin is a barbarian. As I said to one of the crew while walking out of the studio this morning, You…"
Kinny,Singapore,14-03-2022 17:49,476,0,3,"RT @neilcybart: Display analyst Ross Young this week said that what his sources thought might be an ‌iMac‌ Pro was actually a ""Studio Disp…"
intaka_encinci,"-26.099618,28.069153",14-03-2022 13:19,80,0,3,"RT @neilcybart: Display analyst Ross Young this week said that what his sources thought might be an ‌iMac‌ Pro was actually a ""Studio Disp…"
Jur2e,"Castle Gondelsheim, Germany",14-03-2022 13:02,857,0,0,The new mac studio looks very appealing right now.. size and price isnt bad at all.. And in the past 15 years. I c… https://t.co/6LAxnRexUS
asymco,,14-03-2022 12:54,67764,0,3,"RT @neilcybart: Display analyst Ross Young this week said that what his sources thought might be an ‌iMac‌ Pro was actually a ""Studio Disp…"
neilcybart,USA,14-03-2022 11:33,19424,33,3,"Display analyst Ross Young this week said that what his sources thought might be an ‌iMac‌ Pro was actually a ""Stu… https://t.co/ivFZeRULvZ"
mattswider,NYC (prior Philly/Hermosa),14-03-2022 01:54,1075063,1,0,"@JoseFaweezy Haha, Jose. Not a bad idea – if I can make the 14-day window. But I kind of want that Mac Studio (until the Mac Pro comes out)."
Padre_Beatz,"Jos, Nigeria",16-03-2022 23:45,713,0,0,@_Ewawunmi Music producer with high skill in different genres expertise in music production and sound engineering.… https://t.co/f4mtzDqajd
kakarot9911,,16-03-2022 23:12,32,0,0,"Holy smokes, love the m1 ultra but the mac studio is £4k....wow cant afford that beast no matter how good it is."
____Uche,Nigeria,16-03-2022 14:58,225,0,2,"RT @_bolasvn: @davido I’m just an artiste, that’s starting up on AWS / DevOps. so literally a good ass laptop to aide.I don’t even need 20m…"
Juanfecab,The simulation 👾,16-03-2022 14:34,200,1,0,"@jhall As a photographer you definitely need a good computer, the Mac Studio seems to me a good upgrade that will b… https://t.co/HMjnPOsilB"
ClintonRozay,"Owerri, Nigeria",16-03-2022 13:45,697,0,2,"RT @_bolasvn: @davido I’m just an artiste, that’s starting up on AWS / DevOps. so literally a good ass laptop to aide.I don’t even need 20m…"
_bolasvn,,16-03-2022 13:43,1042,6,2,"@davido I’m just an artiste, that’s starting up on AWS / DevOps. so literally a good ass laptop to aide.I don’t eve… https://t.co/FSWXglHD67"
pilky,"Accrington, UK",16-03-2022 13:41,4155,1,0,"@ashponders That could be part of it, but I think there more of a but it Apple to it (granted there always ha… https://t.co/f4aCnKHddA"
PIIPPERI800,Computur,16-03-2022 13:07,567,1,0,"@NanoRaptor Mac Studio (2022, last Intel Mac to exist)

12th gen i5 - i9 with 6 Thunderbolt ports. Upgradable DDR5… https://t.co/3e1tMUCQjs"
BruceQBurke,Metaverse,16-03-2022 12:08,11018,0,0,@reneritchie It’s showing more every day. I’m sure you will put that Mac Studio Ultra to good use.
1129_ali,"Karachi, Pakistan",16-03-2022 12:05,296,0,0,The company mid-market Macs and iPads are getting so good there no longer a convincing need to go Pro.… https://t.co/jxgJaxBOas
HatProgrammers,Karachi,16-03-2022 12:05,275,0,0,The company mid-market Macs and iPads are getting so good there no longer a convincing need to go Pro.… https://t.co/jwBG9I72gU
Gury_in_motion,,16-03-2022 07:02,1429,1,0,"@itmerachna well if you not going for GPU rendering or playing games, then Mac is a good choice for all the designi… https://t.co/ccFBBlLoLL"
ihatemylongname,,16-03-2022 03:03,109,0,4,"RT @nobtaka: Have you read Jony Ive by Leander Kahney?
I wanted handles on my Mac Studio.
Handles bring friendliness to the product.

GameC…"
jhnvkjhnvk,"Sao Paulo, Brazil",16-03-2022 18:08,71,0,18,"RT @9to5mac: Brazil still the most expensive country to buy an iPhone SE 3, iPad Air 5, Mac Studio, or Studio Display https://t.co/53h5RIXJ…"
dduncandb,"Victoria, BC",16-03-2022 10:00,99,0,0,@wollmersdorfer @briandfoy_perl The Mac Studio is ALSO targeted at developers.  Its when you want a desktop Mac mor… https://t.co/13owi4A6IN
wollmersdorfer,"Wien, Österreich",16-03-2022 07:40,255,0,0,@dduncandb @briandfoy_perl Ita a sort of powerful Mac Mini. IMHO for a developer a Mac Mini for home office or a M… https://t.co/vTqv776qyB
techgeek311,"Pasadena, TX",15-03-2022 10:00,2473,0,0,"Apples newest products for 2022 are here. 

The Mac Studio &amp; Studio Display will be available in a week. 

What do… https://t.co/8owKvqIs0w"
VadimYuryev,"Spokane, WA",15-03-2022 07:41,8556,5,0,@thesobercoder They planned to until they decided to go with the Mac Studio instead. It a much more expensive pro… https://t.co/Ifud8FTyNu
ByteReview,United Kingdom,14-03-2022 18:02,3215,1,0,"@RasmusSF98 Yep it would! But MBP is more expensive for the same spec and has way less ports, also doesn’t configur… https://t.co/OOgmz0Jzrn"
bhatnaturally,Bangalore,14-03-2022 14:49,15302,0,0,Late 1990s. Mac was limited to use in the ‘studio’ of ad agencies I worked. My personal device running OS 9 would n… https://t.co/ayxrPeVLHg
reneritchie,Montreal 🇨🇦,14-03-2022 12:58,143267,1,0,@MrMovieElf You’ve got 2 pounds of copper cooling in the Mac Studio just to handle the Ultra. And it’s incredibly e… https://t.co/mEPQhZg74l
nathanrodger,Sydney,14-03-2022 09:50,3513,0,1,"RT @engers: Based on the Mac Studio numbers, the next Mac Pros are going to be:

• Absurdly fast
• Absurdly expensive

#AppleEvent"
MHamkaMHatta,,16-03-2022 23:22,2,0,887,"RT @MKBHD: Studio Display: $1599 starting

Mac Studio with M1 Max: $1999
Mac Studio with M1 Ultra: $3999 https://t.co/zMSm5Msgud"
notvali,Toronto,16-03-2022 22:00,4007,1,0,"Man, M1 Pro is nuts. - I couldnt even imagine how good Max or Ultra would be."
im_goharder,Global Citizen 🌍 .,16-03-2022 20:57,533,0,1,"RT @PopPhoto: The new base-model Mac Studio with M1 Max chipset starts at $1999.
https://t.co/iclkr9CwZK"
sergefrse,Paris Sthlm Berlin,16-03-2022 20:33,462,0,0,"M1 Ultra Mac Studio is the new Apple flagship for #Video #editing :

-CPU M1 Ultra = 2 x M1 Max
-Decoding 18 stream… https://t.co/vqgznb3pVb"
rbvisuals,"Stockholm, Sweden",16-03-2022 19:01,1631,1,0,"@KtIsabelle Got an M1 max MacBook.. somewhere in the world waiting to be delivered.

Upgrading from the old trashca… https://t.co/PMWEXX5oCq"
MikeCurtisPics,"California, USA",16-03-2022 18:26,35,1,0,"I predict the Mac Pro will have a new chip, based on a 4-up M1 Max, aka a double Ultra, and let’s go ahead and call… https://t.co/ubf1bYf0rR"
rohzan25,Nepal,16-03-2022 16:30,2,0,887,"RT @MKBHD: Studio Display: $1599 starting

Mac Studio with M1 Max: $1999
Mac Studio with M1 Ultra: $3999 https://t.co/zMSm5Msgud"
CounterPointTR,Global,15-03-2022 17:27,4875,0,6,"RT @neiltwitz: Great roundup analysis of Spring #AppleEvent by @GadgetFreak4U 

Indeed, Peek Performance 

https://t.co/ZXQYy10cOf https:…"
Piotrek__Jarosz,,15-03-2022 06:28,24,5,0,@Apple_Tomorrow I think that m1 ultra iMac would need to be thicker than this… So great that they abandoned it. But… https://t.co/Vdnl0nZNhB
macOScraig,Secret AppleOS Room👨‍💻,14-03-2022 18:28,2540,11,0,"Hey, I would like to buy a Mac. I’m a professional, so I should probably choose the M1 Pro over the base M1, right?… https://t.co/6wyUWpOxjO"
notbrodyjenner,"Los Angeles, CA",14-03-2022 17:11,2594,0,0,"@SwiftOnSecurity @Adobe I keep thinking about M1 ULTRA #AppleEvent last week, @Adobe product manager talking about… https://t.co/LAEmssAv1Z"
vernieman,"ÜT: 3.1136111,101.6893413",14-03-2022 10:13,4171,0,0,Great read about M1 Ultra #M1Ultra #AppleSilicon #apple https://t.co/qtjwQjjvNp
CKsTechNews,Switzerland,16-03-2022 20:34,881,0,1,"#Apple latest chip #M1 U#ltra will help #TSMC lead #Intel in new battlefield  

Via
https://t.co/0I7I2E9wW7 https://t.co/iEMwfTufJT"
MacHashNews,Designed in California,16-03-2022 20:27,1897,0,0,"Apple powerhouse M1 Ultra chip is bad news for Intel, AMD, and Nvidia https://t.co/j5NAfbJ3TL $AAPL https://t.co/Fz7miumoNj"
binarly_io,"Pasadena, CA",16-03-2022 23:54,661,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
FranTsao,España,16-03-2022 23:49,697,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
ImNickHuber,"Colorado, USA",16-03-2022 23:40,3494,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
IIlIIlIIIII,/dev/random,16-03-2022 23:40,252,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
DrNishanShaik,India,16-03-2022 23:32,95,0,0,@trvannoy @rstatstweet M1 is fast! Congratulations!! Make sure you download and install the apple silicon optimised… https://t.co/moZTzPDPrU
rascalking,stolen Naumkeag land,16-03-2022 23:22,615,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
nyan_lou618,"Herrin, Illinois  ",16-03-2022 23:20,289,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
hdk_2,"Tokyo, Japan",16-03-2022 23:14,492,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
refi_64,,16-03-2022 23:13,415,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
myalfin,,16-03-2022 23:07,106,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
queersorceress,people republic of cambridge,16-03-2022 23:00,1884,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
matrosov,"Los Angeles, CA",16-03-2022 22:52,15112,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
PrettypandaTEAM,España,16-03-2022 22:24,107,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
R00tkitSMM,,16-03-2022 22:17,5482,0,114,RT @mjg59: People who hate UEFI should read https://t.co/kuIaxlP7NS - Apple made deliberate design choices  that allow third party OSes to…
fodiographer,,13-03-2022 21:08,67,17,0,@Jason To be fair an Apple Studio is not the same as an Apple Mini.  A maxed out Apple Mini cost way less. I know t… https://t.co/1oolUx7vYR
timmyotoole23,,13-03-2022 15:22,1443,0,0,"@PekalaLaw @FedProm It was for the environment, less packaging less whatever … Apple is becoming the LVMH of techno… https://t.co/hx93zfGDSw"
toddogasawara,,13-03-2022 23:46,1033,0,0,"MobileViews Podcast 397: Guest co-host Paul Lawler; Apple announcements; Roland50 Studio; &amp; more
 https://t.co/KZF4wcMdkz"
shineworshipnp,http://Shine.fm,13-03-2022 23:40,776,0,0,Playing Egypt by Cory Asbury https://t.co/kkoAyGmvSh
KNOPPStudios,,13-03-2022 23:35,64,1,0,@mattmedeiros @tannerhelps @Apple Ive been using Fairlight (the audio portion of Resolve) to do my podcast for a w… https://t.co/zEiTdHPNhI
alphacolin,"PDX, #remote",13-03-2022 23:34,3987,0,0,"Here are 3 stills taken using Photo Booth from the LG5k built in cam, Sony a6000 + camlink 4k, lumina. 

Im going… https://t.co/LiFUeshrlm"
tannerhelps,"Denver, Colorado",13-03-2022 23:33,2347,0,0,"@mattmedeiros @Apple I drop the video into Studio One, export the wav. Drop the video into Resolve, unlink it from… https://t.co/q3EmHP7fan"
lavignextacos,,13-03-2022 23:31,394,0,53,"RT @ALavigneUpdates: “After I wrote it [Dare To Love Me] and then played it back in the studio for somebody, I actually cried. To my own so…"
leonsheesh,,13-03-2022 23:20,319,0,53,"RT @ALavigneUpdates: “After I wrote it [Dare To Love Me] and then played it back in the studio for somebody, I actually cried. To my own so…"
TechREDEF,,13-03-2022 23:15,1892,1,0,Peek Into The Future (@om) https://t.co/h9AXZ9m7FH
trentstech,"Ohio, USA",13-03-2022 23:01,3281,8,1,"🔮

Apple will lead you to believe there is no M1 iMac Pro coming

All the focus will be on the Studio monitor, Mac… https://t.co/4b5jO9qXNn"
trentstech,"Ohio, USA",13-03-2022 22:49,3281,47,1,"Why I skipped on the Apple Studio Monitor…

I can’t afford it

The End https://t.co/qHIaN5kVc0"
Studio_AM_,"55 Polson St. Toronto, ON",13-03-2022 22:41,113,22,4,Setting up the Monitor Cart with Benny https://t.co/wlXAejWEv7
ian_radioguy,Mighty East London,13-03-2022 21:48,3041,1,0,"@Carwyn_Tywyn @StepAwayPlease You really dont need to know Carwyn, but they chewed through a lot of pricey cable.… https://t.co/pTtAFhlV65"
The_Audio_Pimp,United States,13-03-2022 21:48,8026,0,0,Focal TRIO11 Be Powered 3-Way Studio Monitor https://t.co/dWcCHJUHgP - #music #producers  #rock #soulmusic #funk
CardonTelestial,Blocksberg,13-03-2022 19:47,401,1,0,"I now know what the problem was, lol. An update put vtube studio into vsync instead of 30/60 fps and the monitor… https://t.co/wSykf589OS"
pop_subhanallah,"Halifax, Nova Scotia",13-03-2022 19:44,327,1,0,Does anyone know how I can donate these monitor stands to those kids who are selling hot chocolate to build a recor… https://t.co/IcPNxwDpgk
edvingusinac,Northern Virginia,13-03-2022 19:43,22,0,0,@MuseumShuffle If I remember correctly you were going to get the lg ultrafine 5k monitor? I’m debating selling mine… https://t.co/IjWjkxodzp
noone1337,"Hamburg, Germany",13-03-2022 19:22,198,0,4,RT @tapbot_paul: This Studio Display vs LG 5k comparison makes the new monitor seem like a terrible deal. An extra $700(*) for nicer build…
MuseumShuffle,,13-03-2022 19:10,2010,6,0,I waited months for a new 27” iMac before buying a laptop. It took a month for my laptop to get here and then I ord… https://t.co/IJg7YSNnYd
TeamYouTube,"San Bruno, CA",13-03-2022 18:50,1358077,1,0,"@MiniToonfan99 If you want a detailed overview of your data, we recommend accessing the YT Studio under the Analyti… https://t.co/yiw0lWKXO2"
hkitago,Semi-Automated,13-03-2022 23:58,457,0,42,"RT @MajinBuOfficial: Based on what my resource reports, here is some official information on the new Mac Pro 2022

This is the bridge that…"
INCOGNTECH,,13-03-2022 23:56,236,0,4,"RT @HatProgrammers: According to new leaks, the M1 Ultra is just the start of Apples UltraFusion architecture. The next Mac Pro may not la…"
INCOGNTECH,,13-03-2022 23:56,236,0,4,"RT @HatProgrammers: According to new leaks, the M1 Ultra is just the start of Apples UltraFusion architecture. The next Mac Pro may not la…"
rahul05ranjan,"Chandigarh, India",13-03-2022 23:55,2428,0,4,"RT @HatProgrammers: According to new leaks, the M1 Ultra is just the start of Apples UltraFusion architecture. The next Mac Pro may not la…"
HatProgrammers,Karachi,13-03-2022 23:55,274,0,4,"According to new leaks, the M1 Ultra is just the start of Apples UltraFusion architecture. The next Mac Pro may no… https://t.co/T0bgpTPvxT"
jagger27,"Ottawa, Canada",13-03-2022 23:39,253,1,0,@colincornaby My thinking is that for a higher RAM ceiling and ECC support they’ll need a new die. They said Ultra… https://t.co/PHp51L9YzH
Untitl3d86,Barcelona / Lleida,13-03-2022 23:20,77,0,64,RT @JonyIveParody: Trying to decide if I want to buy a fully loaded Mac Studio with M1 Ultra or fill up the tank of my car.
noel,"Detroit, MI",13-03-2022 23:02,6237,0,0,@rmkphotography I hope it works with M1 Ultra chips well. Gonna order.
vectorsoldier,,13-03-2022 23:13,465,0,0,I am extremely tickled by the idea of how strong m1 ultra is but I do think m1 max mac studio is a bargain to have… https://t.co/lEKIUFUiLe
_I_DP_I_,"Atlanta, GA",13-03-2022 22:50,371,0,0,"@Jamesss4life *Faceplam* that’s not what he means, by last he meant last tier. m1 &gt; pro &gt; max &gt; ultra!"
plasto3D,,13-03-2022 22:42,683,1,0,"@CaptvArt @Ficopoki @fvckrender ahhh! yeah I was disappointed by the m1 pro my friend has, but the M1 Ultra (two Ma… https://t.co/qaw1kF8h64"
disabledsenior,"Wisconsin, USA",13-03-2022 22:20,1254,0,0,How the M1 Ultra paves the way for the next ‘Extreme’ Apple chip - https://t.co/ve7pGBJJrc
kingshit32,,13-03-2022 21:43,421,0,119,"RT @Apple: Introducing Mac Studio. With the ferociously fast M1 Max or all-new M1 Ultra chip, 12 high-performance ports, and a compact form…"
VrRetweeter,Metaverse,13-03-2022 21:41,3718,0,1,"RT @SkarredGhost: Apple’s chips are on the table, and are challenging Intel and NVIDIA https://t.co/WcdGZmosEH via @Verge @ProofVRlab 

#Ap…"
SkarredGhost,Somewhere on Mar Sara,13-03-2022 21:40,24866,5,1,"Apple’s chips are on the table, and are challenging Intel and NVIDIA https://t.co/WcdGZmosEH via @Verge @ProofVRlab… https://t.co/2EkwIgHnnO"
jakeallen3,"Nashville, TN",13-03-2022 21:26,259,0,0,@Jason Wish the m1 max and ultra could rival stuff like the titan for machine learning
